n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
534,4.340823970037453,7.0975609756097455,551.0,0.0,5969,15,0.0004766828332393,3.5746711973631364e-06,0.0545876887340302,44.0,0.03,0
876,4.356164383561644,4.370285714285706,449.0,0.0,5970,15,0.0007108153147361,1.882264208710392e-06,0.0701344243132671,71.0,0.05,0
652,3.0,6.74347158218125,445.0,0.0,5999,15,0.0006409717265108,1.042765583669621e-07,0.0532467532467532,66.0,0.07,0
299,3.565217391304348,11.52684563758389,493.0,0.0,6003,15,0.000680226119483,0.0026470800408857,0.0727272727272727,71.0,0.05,0
452,4.402654867256637,5.1596452328159605,346.0,0.0,6022,15,0.0004019945494139,5.268891398698817e-08,0.0665322580645161,33.0,0.08,0
512,4.599609375,8.08023483365949,364.0,0.0,6030,15,0.0006281951602244,1.8550645396306224e-06,0.0707792207792207,62.0,0.06,0
223,4.336322869955157,15.423423423423417,387.0,0.0,6033,15,0.0005292782267512,1.188878911292773e-07,0.08078231292517,52.0,0.05,0
398,4.384422110552764,8.493702770780857,641.0,0.0,6057,15,0.0004176789818932,7.396802515752441e-08,0.0436974789915966,37.0,0.1,0
357,3.369747899159664,8.865168539325833,368.0,0.0,6068,15,0.0022822954097029,1.5724898152225446e-07,0.0798519301956636,425.0,0.19,0
221,4.597285067873303,16.345454545454537,304.0,0.0,6113,15,0.0009203918012892,1.6971675990749504e-07,0.0618964003511852,97.0,0.09,0
516,4.184108527131783,9.483495145631064,452.0,0.0,6121,15,0.0005931778105092,1.801081998559073e-07,0.0603741496598639,59.0,0.06,0
560,4.682142857142857,6.906976744186042,383.0,0.0,6137,15,0.000921124369862,3.744490563200387e-06,0.0862068965517241,100.0,0.08,0
274,4.514598540145985,11.619047619047617,483.0,0.0,6140,15,0.0009229569643265,2.637156684448705e-07,0.0528945048486629,106.0,0.1,0
421,4.676959619952494,8.842857142857142,444.0,0.0,6173,15,0.0004258474122052,3.581044695918542e-06,0.0606060606060606,37.0,0.06,0
279,3.806451612903226,13.107913669064745,519.0,0.0,6199,15,0.0004472652691439,6.434071190604485e-08,0.0571428571428571,41.0,0.07,0
311,3.755627009646304,12.64838709677419,436.0,0.0,6201,15,0.0004240438847988,3.551215632755146e-06,0.0571428571428571,37.0,0.07,0
268,4.074626865671642,14.01123595505618,295.0,0.0,6262,15,0.0006794950766831,0.0026505812103729,0.0587412587412587,71.0,0.05,0
241,4.626556016597511,14.175,310.0,0.0,6270,15,0.0007452285768509,1.979259019486229e-06,0.0580013976240391,75.0,0.06,0
247,3.194331983805668,14.4390243902439,492.0,0.0,6276,15,0.0006138946272441,5.346767363071547e-06,0.0766233766233766,61.0,0.02,0
190,4.373684210526315,18.74074074074074,279.0,0.0,6283,15,0.0009254898543083,5.452553413561849e-06,0.0734366035570854,100.0,0.05,0
177,4.576271186440678,21.52272727272727,410.0,0.0,6321,15,0.000680546860486,0.0026419021196621,0.0794856808883693,72.0,0.09,0
244,3.709016393442623,13.172839506172837,399.0,0.0,6314,15,0.0006000519734654,1.8658332847114317e-06,0.0612794612794612,59.0,0.02,0
387,4.235142118863049,7.269430051813472,373.0,0.0,6329,15,0.0004381949974622,1.0136450055809877e-07,0.0615615615615615,40.0,0.08,0
447,4.574944071588367,8.491031390134525,322.0,0.0,6333,15,0.000790989295364,0.0026454291159695,0.0581266197704553,86.0,0.06,0
156,4.551282051282051,21.10967741935484,453.0,0.0,6340,15,0.000670170586113,9.809950347000014e-07,0.0938775510204081,71.0,0.08,0
267,4.445692883895132,13.857142857142849,422.0,0.0,6426,15,0.0004477209546145,3.5681556213170993e-06,0.063063063063063,41.0,0.05,0
233,4.330472103004292,14.1551724137931,597.0,0.0,6446,15,0.0009254041424446,5.419521304341577e-06,0.0707941483803552,98.0,0.05,0
203,4.206896551724138,17.202970297029697,508.0,0.0,6456,15,0.0007085211976464,1.8873083052723432e-06,0.1141141141141141,72.0,0.03,0
231,4.593073593073593,15.513043478260869,269.0,0.0,6481,15,0.0008596847846919,3.756825517941469e-06,0.1345679012345679,92.0,0.06,0
317,3.0441640378548898,11.86708860759493,328.0,0.0,6488,15,0.000628321757948,0.0026488759276097,0.0663871418588399,67.0,0.05,0
582,4.761168384879725,6.889845094664364,332.0,0.0,6497,15,0.0008105445163722,6.114478102414605e-06,0.0604430379746835,87.0,0.07,0
361,4.761772853185596,7.311111111111111,491.0,0.0,6502,15,0.0006108067145139,3.6353702602389015e-06,0.0739064856711915,63.0,0.08,0
280,3.9785714285714286,11.243727598566307,353.0,0.0,6517,15,0.0007089529940733,9.785342394549516e-08,0.0678733031674208,70.0,0.07,0
373,4.624664879356568,9.860215053763438,351.0,0.0,6528,15,0.0006603864760961,3.5942791426768822e-06,0.0550595238095238,66.0,0.05,0
343,4.259475218658892,9.921052631578949,345.0,0.0,6566,15,0.0006467198177386,1.2281962461249413e-07,0.0528820729772607,65.0,0.07,0
316,4.515822784810126,11.72063492063492,550.0,0.0,6572,15,0.0003644868898565,5.947814120873141e-08,0.0597701149425287,30.0,0.09,0
693,2.502164502164502,5.2008670520231135,565.0,0.0,6595,15,0.0005171241364683,8.732167028864626e-08,0.0564102564102564,46.0,0.06,0
203,4.399014778325123,19.163366336633658,485.0,0.0,6603,15,0.000686015959695,3.679077770874623e-06,0.0977443609022556,70.0,0.04,0
174,4.706896551724138,21.456647398843923,524.0,0.0,6609,15,0.0005202938430898,3.6005341246810134e-06,0.0966312056737588,49.0,0.07,0
291,4.701030927835052,12.50344827586206,302.0,0.0,6620,15,0.0008424732145133,5.43937515735695e-06,0.0797952423968684,89.0,0.07,0
134,4.477611940298507,23.74436090225564,454.0,0.0,6626,15,0.0004019271162972,9.32367093191049e-08,0.1011494252873563,35.0,0.15,0
330,4.736363636363636,11.164133738601818,396.0,0.0,6633,15,0.0008179851554012,1.937864038757218e-06,0.0625427204374572,84.0,0.06,0
382,4.701570680628272,8.254593175853008,333.0,0.0,6654,15,0.0006438528465307,5.392024454288186e-06,0.0558441558441558,64.0,0.05,0
218,4.591743119266055,11.465437788018424,349.0,0.0,6659,15,0.0006833051553755,6.068272540012092e-06,0.0715846994535519,70.0,0.06,0
268,4.279850746268656,13.51310861423221,640.0,0.0,6664,15,0.0006899023560999,1.8994446497772536e-06,0.0593958013312852,69.0,0.04,0
54,4.333333333333333,17.622641509433958,516.0,0.0,6706,15,0.0008487000167485,1.800009690575111e-07,0.1410628019323671,90.0,0.25,0
308,4.353896103896104,10.876221498371333,518.0,0.0,6710,15,0.0023017472158483,6.232938848226576e-06,0.1526315789473684,692.0,0.34,1
308,4.353896103896104,10.876221498371333,518.0,0.0,6711,15,0.0023017472158437,6.232938848223202e-06,0.1526315789473684,692.0,0.34,1
350,3.74,11.449856733524353,642.0,0.0,6769,15,0.0013000364528266,7.232902786721462e-06,0.1218855218855218,141.0,0.11,0
446,3.948430493273543,7.391011235955046,392.0,0.0,6780,15,0.0008153753835431,3.62960287772857e-06,0.0884615384615384,84.0,0.05,0
416,4.519230769230769,9.043373493975905,299.0,0.0,6781,15,0.0012193725817489,7.206408634585371e-06,0.0701754385964912,135.0,0.12,0
484,4.778925619834711,7.016563146997928,397.0,0.0,6812,15,0.0009060132854445,3.67354174525018e-06,0.0682926829268292,92.0,0.09,0
620,4.316129032258065,7.213247172859444,382.0,0.0,6871,15,0.00131453149654,9.068145166652184e-06,0.0720496894409938,147.0,0.14,0
508,4.281496062992126,7.1499013806706015,666.0,0.0,6923,15,0.0010991089949014,3.71515644780244e-06,0.1120772946859903,132.0,0.1,0
442,4.14027149321267,6.916099773242627,524.0,0.0,6926,15,0.0011508114342274,2.189482141895071e-07,0.059614260666277,124.0,0.09,0
503,4.2664015904572565,7.342629482071713,665.0,0.0,6931,15,0.0013736387593108,3.117778320793954e-07,0.0930232558139534,154.0,0.18,0
444,4.524774774774775,7.345372460496609,507.0,0.0,6943,15,0.0008275243273782,1.2879001047104237e-07,0.0846774193548387,83.0,0.11,0
448,4.555803571428571,8.11409395973154,627.0,0.0,6959,15,0.0008671509766132,3.676101725686183e-06,0.0838383838383838,94.0,0.08,0
572,3.8216783216783217,6.225919439579676,537.0,0.0,6966,15,0.0010130567367397,1.5331650381927946e-07,0.0705128205128205,108.0,0.09,0
564,4.50886524822695,5.536412078152743,769.0,0.0,6972,15,0.0009175382242364,1.481443150355935e-07,0.0589743589743589,93.0,0.12,0
232,4.693965517241379,14.147186147186146,338.0,0.0,7042,15,0.0009974834725559,7.219501110745693e-06,0.0815686274509803,108.0,0.06,0
940,4.217021276595744,3.9531416400425927,274.0,0.0,7093,15,0.0015816423780723,3.858520732492307e-06,0.0619629127091813,181.0,0.13,0
818,4.508557457212714,5.577723378212975,684.0,0.0,7101,15,0.0015239117586296,7.375275875458812e-06,0.0936708860759493,174.0,0.19,0
356,3.8146067415730336,9.456338028169004,442.0,0.0,7107,15,0.0007178324859606,3.5888915343461587e-06,0.0675675675675675,72.0,0.04,0
854,4.614754098360656,4.023446658851111,305.0,0.0,7134,15,0.0009919664428144,3.7032881180038265e-06,0.0452961672473867,104.0,0.1,0
254,4.744094488188976,12.920948616600787,273.0,0.0,7177,15,0.0015583759086022,3.885983465848434e-06,0.0965189873417721,174.0,0.17,0
618,4.414239482200648,5.450567260940023,386.0,0.0,7185,15,0.0013702119438043,7.219089391708498e-06,0.0824079485680888,149.0,0.16,0
704,4.720170454545454,4.812233285917489,283.0,0.0,7226,15,0.0013827668502119,3.8052470930677114e-07,0.0610884857460199,158.0,0.16,0
407,4.329238329238329,8.859605911330046,281.0,0.0,7250,15,0.0014549007342327,3.137184594635642e-07,0.0587412587412587,162.0,0.16,0
340,4.597058823529411,10.557522123893795,570.0,0.0,7256,15,0.0007222353155995,7.169949625041879e-06,0.0606060606060606,74.0,0.07,0
430,4.341860465116279,8.629370629370625,382.0,0.0,7258,15,0.0010377680026246,2.78082748657311e-07,0.0878431372549019,111.0,0.12,0
766,3.804177545691906,4.739869281045741,417.0,0.0,7286,15,0.0012696317132363,7.265217597777497e-06,0.0555261766261237,140.0,0.11,0
344,4.6104651162790695,10.527696793002905,409.0,0.0,7297,15,0.0007885628453678,2.0735562154395174e-07,0.0492063492063492,80.0,0.09,0
436,4.63302752293578,5.675862068965509,398.0,0.0,7343,15,0.0007295331227236,1.632989685283447e-07,0.0403361344537815,73.0,0.08,0
762,3.670603674540682,4.39684625492772,448.0,0.0,7389,15,0.0035026075239302,0.9999999999999996,0.0962566844919786,1583.0,0.56,1
762,3.670603674540682,4.39684625492772,448.0,0.0,7390,15,0.0035026075239392,1.0,0.0962566844919786,1583.0,0.56,1
502,4.569721115537849,6.644710578842314,655.0,0.0,7397,15,0.0009844688559277,7.170424960698704e-06,0.0836236933797909,104.0,0.09,0
404,4.772277227722772,7.483870967741933,286.0,0.0,7396,15,0.001067627387336,2.434568542588157e-07,0.1334841628959276,115.0,0.13,0
362,4.767955801104972,10.9972299168975,442.0,0.0,7421,15,0.0013052928394859,1.4301725226330286e-05,0.0927884615384615,145.0,0.14,0
232,4.370689655172414,15.844155844155845,375.0,0.0,7566,15,0.001298121360054,1.2166658577362207e-05,0.1095890410958904,148.0,0.13,0
568,4.901408450704225,5.239858906525567,321.0,0.0,7574,15,0.0011648877518033,3.7476213323214225e-06,0.0559322033898305,127.0,0.14,0
680,4.15,3.578792341678936,376.0,0.0,7635,15,0.0007817926309363,1.2365581070315165e-07,0.0666666666666666,80.0,0.07,0
642,3.8457943925233646,6.427457098283924,651.0,0.0,7709,15,0.0008291560533391,7.197863154637772e-06,0.1414634146341463,87.0,0.06,0
518,4.722007722007722,7.707930367504827,472.0,0.0,7715,15,0.0009672273485969,3.741435282043641e-06,0.0638297872340425,106.0,0.06,0
478,3.926778242677824,7.70230607966456,435.0,0.0,7746,15,0.0017369467730499,7.389094284742088e-06,0.0760183591508892,197.0,0.11,0
956,4.301255230125523,3.8010471204188425,422.0,0.0,7752,15,0.0013510213306399,1.743405228152556e-07,0.0502824858757062,143.0,0.17,0
604,4.864238410596027,6.366500829187396,323.0,0.0,7920,15,0.001047742579067,1.8743314321917525e-07,0.0609756097560975,114.0,0.14,0
574,3.294425087108014,7.352530541012211,647.0,0.0,8061,15,0.000976009671325,0.005287608831097,0.0527289546716003,110.0,0.08,0
796,4.690954773869347,5.20880503144654,498.0,0.0,8059,15,0.0008743194405048,3.6542236028711225e-06,0.112375533428165,90.0,0.07,0
92,4.5978260869565215,27.78021978021978,530.0,0.0,8071,15,0.0011420644016496,7.337608095469023e-06,0.237037037037037,127.0,0.27,0
732,4.55327868852459,4.738714090287268,385.0,0.0,8083,15,0.0011719308503946,8.652468148540896e-06,0.0650273224043715,131.0,0.14,0
582,4.243986254295533,5.745266781411354,346.0,0.0,8130,15,0.0007150364531989,7.169018003653455e-06,0.0682539682539682,73.0,0.04,0
442,4.547511312217194,7.061224489795914,514.0,0.0,8142,15,0.0007350921752044,3.677211525507515e-06,0.0900900900900901,78.0,0.07,0
564,4.406028368794326,5.767317939609236,485.0,0.0,8147,15,0.001379340888668,3.752033341653494e-07,0.0643863179074446,152.0,0.18,0
782,4.535805626598465,4.517285531370034,310.0,0.0,8146,15,0.0012945925595988,3.8039070635322865e-06,0.0782451379466304,143.0,0.15,0
532,4.453007518796992,7.056497175141239,550.0,0.0,8242,15,0.0011862253208223,7.222747932962628e-06,0.0615819209039548,132.0,0.13,0
556,4.859712230215828,4.837837837837836,326.0,0.0,8283,15,0.0014397705059961,2.3536779716517177e-07,0.0662020905923344,161.0,0.19,0
654,3.525993883792049,5.238897396630926,404.0,0.0,8285,15,0.000986848584723,1.0757830630996257e-05,0.2008163265306122,106.0,0.09,0
270,4.818518518518519,11.122676579925647,571.0,0.0,8295,15,0.001093820992363,2.3152205864051533e-07,0.122077922077922,124.0,0.13,0
342,3.7251461988304095,9.240469208211136,472.0,0.0,8354,15,0.001093866653958,3.117263472233454e-07,0.1088435374149659,122.0,0.1,0
220,4.504545454545455,14.068493150684931,376.0,0.0,8381,15,0.0010988795280408,3.776157037179577e-06,0.1097402597402597,120.0,0.09,0
308,4.1980519480519485,8.853420195439734,591.0,0.0,8424,15,0.0009328352063456,1.4168729250577814e-05,0.0817073170731707,110.0,0.06,0
743,3.682368775235532,4.597035040431262,510.0,0.0,8426,15,0.001000870712979,2.1529213978937226e-07,0.0705314009661835,105.0,0.1,0
634,4.063091482649842,5.4296998420221065,499.0,0.0,8423,15,0.0010771651721231,1.075097903433687e-05,0.068235294117647,116.0,0.07,0
504,4.353174603174603,6.568588469184884,477.0,0.0,8439,15,0.0007524431561924,1.410544746352523e-05,0.0654338549075391,81.0,0.06,0
904,4.103982300884955,3.165005537098553,284.0,0.0,8548,15,0.0009246367877641,3.680867606148633e-06,0.0688775510204081,99.0,0.06,0
826,4.221549636803874,4.317575757575752,315.0,0.0,8609,15,0.0008329489085312,3.735396473337273e-06,0.1166429587482219,90.0,0.05,0
354,3.632768361581921,9.80453257790368,295.0,0.0,8616,15,0.0010980391788284,7.350323235844215e-06,0.1779220779220779,121.0,0.06,0
562,3.5516014234875444,6.024955436720139,497.0,0.0,8632,15,0.0008473318261723,3.646382287013866e-06,0.0792682926829268,85.0,0.06,0
928,4.4375,4.075512405609491,379.0,0.0,8637,15,0.0007375421136342,3.605567351181414e-06,0.0463458110516934,74.0,0.07,0
604,3.84271523178808,6.69154228855721,632.0,0.0,8672,15,0.0009042895738369,3.679836280592573e-06,0.0676532769556025,94.0,0.06,0
980,4.151020408163265,3.009193054136863,415.0,0.0,8729,15,0.0014692579182622,3.84020068094076e-06,0.0579476861167002,167.0,0.13,0
516,4.47093023255814,7.223300970873785,460.0,0.0,8737,15,0.0014697839807294,1.613239813668692e-05,0.089009009009009,172.0,0.16,0
100,4.3,32.16161616161616,572.0,0.0,8755,15,0.0009086702426277,2.828515975002388e-07,0.108080808080808,99.0,0.16,0
603,3.648424543946932,5.7890365448504975,632.0,0.0,8840,15,0.0031298166283464,6.621602096854017e-07,0.1082621082621082,1261.0,0.25,0
603,3.648424543946932,5.7890365448504975,632.0,0.0,8841,15,0.0031298166283383,6.621602096854017e-07,0.1082621082621082,1261.0,0.25,0
452,4.719026548672566,6.345898004434583,610.0,0.0,8876,15,0.001879919372045,1.2667412252769605e-05,0.0690917410203614,213.0,0.11,0
436,3.807339449541285,7.864367816091945,629.0,0.0,8903,15,0.0006841091191679,3.629049470152366e-06,0.1494252873563218,68.0,0.04,0
342,4.441520467836257,8.906158357771261,591.0,0.0,8919,15,0.0009268973334653,1.7675749809531012e-05,0.0972515856236786,98.0,0.07,0
734,4.279291553133515,6.833560709413368,540.0,0.0,8935,15,0.0012889951436264,3.8265783840695535e-06,0.1022793687901811,147.0,0.15,0
558,4.60573476702509,7.339317773788147,546.0,0.0,9029,15,0.0007243030184399,1.471880556204796e-07,0.0941176470588235,73.0,0.12,0
458,4.5196506550218345,7.485776805251632,529.0,0.0,9047,15,0.001025844323242,7.170546073594839e-06,0.0960884353741496,112.0,0.1,0
428,4.425233644859813,7.824355971896956,412.0,0.0,9051,15,0.0008970452596999,2.132965801370744e-07,0.0707070707070707,95.0,0.09,0
762,4.10498687664042,3.231274638633368,383.0,0.0,9058,15,0.0004927396786934,7.0607098135232545e-06,0.0735930735930735,46.0,0.04,0
376,4.25,8.373333333333333,525.0,0.0,9071,15,0.0013292192381676,2.396327242525464e-07,0.1109022556390977,150.0,0.17,0
820,4.015853658536585,3.792429792429792,547.0,0.0,9130,15,0.0008368372954252,1.9675435087223582e-06,0.0741971207087486,86.0,0.06,0
562,4.245551601423488,7.372549019607836,613.0,0.0,9144,15,0.0009072512110127,1.770365943583088e-07,0.0492753623188405,94.0,0.08,0
230,4.256521739130434,14.414847161572048,405.0,0.0,9157,15,0.0007625541261788,2.7356953335900595e-06,0.1285714285714285,82.0,0.04,0
433,3.648960739030023,8.26388888888889,302.0,0.0,9227,15,0.0007075511706041,4.541390301739114e-06,0.0629807692307692,71.0,0.03,0
60,4.633333333333334,53.64406779661017,624.0,0.0,9228,15,0.0005427623314049,3.6280314340545376e-06,0.1198067632850241,53.0,0.27,0
259,4.613899613899614,17.620155038759687,465.0,0.0,9245,15,0.0006209232936702,5.364122587027759e-06,0.0595065312046444,63.0,0.07,0
138,4.6231884057971016,24.43795620437956,595.0,0.0,9250,15,0.0005520876221259,1.849785006067653e-06,0.0952380952380952,53.0,0.1,0
177,4.689265536723164,19.19886363636364,252.0,0.0,9252,15,0.0007867681252879,1.945870946862248e-06,0.0845070422535211,82.0,0.07,0
349,4.555873925501433,7.30172413793103,335.0,0.0,9286,15,0.0006241794228917,1.1316807449931433e-07,0.0552188552188552,62.0,0.08,0
337,4.537091988130563,8.84523809523809,278.0,0.0,9294,15,0.0006877769773267,1.4284015076708038e-07,0.0958503798947983,71.0,0.09,0
385,4.527272727272727,8.3828125,471.0,0.0,9311,15,0.0005151317334191,1.1544736328936463e-07,0.0555555555555555,49.0,0.09,0
152,4.0131578947368425,22.11920529801324,285.0,0.0,9357,15,0.0007054744036267,3.6379320895035295e-06,0.1100961538461538,72.0,0.06,0
221,4.352941176470588,15.490909090909083,383.0,0.0,9378,15,0.0006268409402346,1.1944029460254586e-07,0.0648567119155354,61.0,0.05,0
312,4.426282051282051,9.604501607717037,420.0,0.0,9442,15,0.0006422960603913,3.6596823912983666e-06,0.087719298245614,65.0,0.06,0
141,4.539007092198582,23.178571428571423,275.0,0.0,9450,15,0.0009642389078778,1.9981772434943813e-06,0.0965454129489819,105.0,0.09,0
394,4.1395939086294415,7.053435114503808,420.0,0.0,9454,15,0.0004141141436308,7.250929535997635e-08,0.0544354838709677,36.0,0.08,0
256,4.78515625,13.05882352941176,295.0,0.0,9458,15,0.0005203564384496,3.6121293500630168e-06,0.0565656565656565,50.0,0.08,0
382,4.591623036649215,8.656167979002616,611.0,0.0,9457,15,0.0007063947617135,7.181599277538787e-06,0.0684523809523809,73.0,0.07,0
169,4.7514792899408285,18.017857142857142,534.0,0.0,9464,15,0.0004509649874551,5.318933765997042e-06,0.0661268556005398,41.0,0.11,0
284,4.338028169014085,10.088339222614838,488.0,0.0,9480,15,0.0006197529830381,3.6239269806437944e-06,0.0657894736842105,61.0,0.03,0
164,4.347560975609756,19.58895705521472,529.0,0.0,9505,15,0.000463109895944,1.8278465281947328e-06,0.082051282051282,43.0,0.05,0
167,4.437125748502994,22.51204819277108,423.0,0.0,9507,15,0.0013998830186086,4.034273302573409e-06,0.1219512195121951,211.0,0.15,0
146,3.787671232876712,17.97931034482758,340.0,0.0,9534,15,0.0006192271612084,3.6654227530433896e-06,0.1468926553672316,62.0,0.06,0
256,3.7890625,13.733333333333333,523.0,0.0,9541,15,0.0007698207707004,1.932473827487864e-06,0.0942140296979006,79.0,0.03,0
246,4.646341463414634,13.902040816326528,327.0,0.0,9549,15,0.0016445463866359,9.06922168388647e-08,0.1152204836415362,285.0,0.18,0
